Date,Return MSFT,Return S&P,Return T-Bill
01/10/2019,0.0029969064191802232,0.0005799008377290772,0.026043956043956044
01/09/2019,0.010891566265060198,-0.0009646550393579255,0.026043956043956044
01/08/2019,-0.008676582761250922,-0.006179753582325992,0.026043956043956044
01/07/2019,-0.006750985861306097,-0.005285453344215202,0.026043956043956044
01/04/2019,-0.00734108596943295,-0.011095917171322427,0.026043956043956044
01/03/2019,-0.022680714076675473,-0.017936865394492595,0.026043956043956044
01/02/2019,0.015621100963218023,0.010620750693969566,0.026043956043956044
12/31/2018,0.006388206388206444,-0.004060347916086184,0.026043956043956044
12/28/2018,9.765624999991118e-05,0.004836324393461001,0.026043956043956044
12/27/2018,-0.011912899130944232,-0.012370723945902997,0.026043956043956044
12/26/2018,-0.004941199723292816,-0.0084981271899794,0.026043956043956044
12/24/2018,-0.027013606117787258,-0.021709724591762167,0.026043956043956044
12/21/2018,0.05134224762682455,0.036848803436370516,0.026043956043956044
12/20/2018,0.01271844660194177,0.007648872692323081,0.026043956043956044
12/19/2018,0.02463809797718333,0.03091964072808192,0.026043956043956044
12/18/2018,-0.0221744011976047,-0.005589822667694637,0.026043956043956044
12/17/2018,0.012343316429049775,0.010467144795502962,0.026043956043956044
12/14/2018,0.03270321361058609,0.01296758104738153,0.026043956043956044
12/13/2018,0.014735493318689358,0.01310457145021413,0.026043956043956044
12/12/2018,0.0036078289889058487,0.005645070843769826,0.026043956043956044
12/11/2018,-0.0028758874809022483,-0.004200743494423775,0.026043956043956044
12/10/2018,-0.026768814781433066,-0.010111994624258117,0.026043956043956044
12/07/2018,0.013613632154102601,0.022849111088232125,0.026043956043956044
12/06/2018,-0.001918684330744705,-0.004608804660423272,0.026043956043956044
12/04/2018,0.031099414134016855,0.03289254361595731,0.026043956043956044
12/03/2018,0.0069488526447278615,0.005558544020082318,0.026043956043956044
11/30/2018,-0.021601128548756857,-0.014693295292439389,0.025604395604395605
11/29/2018,0.0013066594575110032,-0.0026422469958012214,0.025604395604395605
11/28/2018,0.0019349322773703228,-0.0035202322627473316,0.025604395604395605
11/27/2018,-0.035929219437707716,-0.022507101755408286,0.025604395604395605
11/26/2018,-0.006521941675207331,-0.0024217585692994682,0.025604395604395605
11/23/2018,-0.026447528838038043,-0.01093034547152197,0.025604395604395605
11/21/2018,0.005973418720179943,0.00878547741627056,0.025604395604395605
11/20/2018,-0.013980656899358497,-0.0005614823133070458,0.025604395604395605
11/19/2018,0.05428765659900946,0.023895131086142305,0.025604395604395605
